"League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Team","Home_Away","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"UEFA Champions League","2024-03-05","UEFA Champions League (Round of 16), Leg 2 of 2Aggregate: Real Sociedad 1:4 Paris S-GParis S-G won on aggregate score over two legs(Leg 1: Paris S-G 2:0 Real Sociedad)","Real Sociedad","4-3-3",1,0.9,"Mikel Merino · 89&rsquor;","2","0","Paris Saint-Germain","4-3-1-2",2,1.4,"Kylian Mbappé · 15&rsquor; Kylian Mbappé · 56&rsquor;","3","0","Real Sociedad","Home",990,1,0,0,0,14,7,2,0,495,13,8,7,0.9,0.9,0.5,24,2,287,401,71.6,28,308,15,14,7
"UEFA Champions League","2024-03-05","UEFA Champions League (Round of 16), Leg 2 of 2Aggregate: Real Sociedad 1:4 Paris S-GParis S-G won on aggregate score over two legs(Leg 1: Paris S-G 2:0 Real Sociedad)","Real Sociedad","4-3-3",1,0.9,"Mikel Merino · 89&rsquor;","2","0","Paris Saint-Germain","4-3-1-2",2,1.4,"Kylian Mbappé · 15&rsquor; Kylian Mbappé · 56&rsquor;","3","0","Paris Saint-Germain","Away",990,2,2,0,0,10,7,3,0,611,7,14,7,1.4,1.4,1.4,18,4,417,515,81,32,452,18,19,12
"UEFA Champions League","2024-03-06","UEFA Champions League (Round of 16), Leg 2 of 2Aggregate: Manchester City 6:2 FC CopenhagenManchester City won on aggregate score over two legs(Leg 1: FC Copenhagen 1:3 Manchester City)","Manchester City","4-2-3-1",3,0.8,"Manuel Akanji · 5&rsquor; Julián Álvarez · 9&rsquor; Erling Haaland · 45+3&rsquor;","0","0","FC Copenhagen","3-4-3",1,1.2,"Mohamed Elyounoussi · 29&rsquor;","2","0","Manchester City","Home",990,3,2,0,0,12,3,0,0,915,10,6,8,0.8,0.8,0.7,20,4,777,842,92.3,32,475,19,20,9
"UEFA Champions League","2024-03-06","UEFA Champions League (Round of 16), Leg 2 of 2Aggregate: Manchester City 6:2 FC CopenhagenManchester City won on aggregate score over two legs(Leg 1: FC Copenhagen 1:3 Manchester City)","Manchester City","4-2-3-1",3,0.8,"Manuel Akanji · 5&rsquor; Julián Álvarez · 9&rsquor; Erling Haaland · 45+3&rsquor;","0","0","FC Copenhagen","3-4-3",1,1.2,"Mohamed Elyounoussi · 29&rsquor;","2","0","FC Copenhagen","Away",990,1,1,0,0,11,2,2,0,485,17,13,15,1.2,1.2,1.2,18,2,329,388,84.8,23,269,14,10,5
"UEFA Champions League","2024-03-06","UEFA Champions League (Round of 16), Leg 2 of 2Aggregate: Real Madrid 2:1 RB LeipzigReal Madrid won on aggregate score over two legs(Leg 1: RB Leipzig 0:1 Real Madrid)","Real Madrid","4-3-3",1,0.8,"Vinicius Júnior · 65&rsquor;","3","0","RB Leipzig","4-2-2-2",1,1,"Willi Orban · 68&rsquor;","3","0","Real Madrid","Home",990,1,1,0,0,11,3,3,0,654,12,6,16,0.8,0.8,0.8,21,2,477,544,87.7,31,401,12,20,12
"UEFA Champions League","2024-03-06","UEFA Champions League (Round of 16), Leg 2 of 2Aggregate: Real Madrid 2:1 RB LeipzigReal Madrid won on aggregate score over two legs(Leg 1: RB Leipzig 0:1 Real Madrid)","Real Madrid","4-3-3",1,0.8,"Vinicius Júnior · 65&rsquor;","3","0","RB Leipzig","4-2-2-2",1,1,"Willi Orban · 68&rsquor;","3","0","RB Leipzig","Away",990,1,1,0,0,20,4,3,0,584,19,4,16,1.1,1.1,0.8,36,2,408,485,84.1,36,366,17,14,8
"UEFA Champions League","2024-03-12","UEFA Champions League (Round of 16), Leg 2 of 2Aggregate: Arsenal 1:1 PortoArsenal won on penalty kicks following extra time(Leg 1: Porto 1:0 Arsenal)","Arsenal","4-3-3",1,0.9,"Leandro Trossard · 41&rsquor;","2","0","Porto","4-2-3-1",0,0.5,"","1","0","Arsenal","Home",1320,1,1,0,0,13,4,2,0,768,15,13,15,0.9,0.9,0.7,24,2,507,635,79.8,53,444,22,16,8
"UEFA Champions League","2024-03-12","UEFA Champions League (Round of 16), Leg 2 of 2Aggregate: Arsenal 1:1 PortoArsenal won on penalty kicks following extra time(Leg 1: Porto 1:0 Arsenal)","Arsenal","4-3-3",1,0.9,"Leandro Trossard · 41&rsquor;","2","0","Porto","4-2-3-1",0,0.5,"","1","0","Porto","Away",1320,0,0,0,0,10,3,1,0,601,30,12,11,0.5,0.5,0.4,16,0,324,465,69.7,24,345,16,21,11
"UEFA Champions League","2024-03-12","UEFA Champions League (Round of 16), Leg 2 of 2Aggregate: Barcelona 4:2 NapoliBarcelona won on aggregate score over two legs(Leg 1: Napoli 1:1 Barcelona)","Barcelona","4-3-3",3,2.7,"Fermin López · 15&rsquor; João Cancelo · 17&rsquor; Robert Lewandowski · 83&rsquor;","2","0","Napoli","4-3-3",1,1.3,"Amir Rrahmani · 30&rsquor;","3","0","Barcelona","Home",990,3,2,0,0,24,10,2,0,617,21,13,14,2.8,2.8,2.4,40,5,397,489,81.2,33,327,22,25,11
"UEFA Champions League","2024-03-12","UEFA Champions League (Round of 16), Leg 2 of 2Aggregate: Barcelona 4:2 NapoliBarcelona won on aggregate score over two legs(Leg 1: Napoli 1:1 Barcelona)","Barcelona","4-3-3",3,2.7,"Fermin López · 15&rsquor; João Cancelo · 17&rsquor; Robert Lewandowski · 83&rsquor;","2","0","Napoli","4-3-3",1,1.3,"Amir Rrahmani · 30&rsquor;","3","0","Napoli","Away",990,1,1,0,0,14,4,3,0,633,16,11,17,1.3,1.3,1.2,25,2,430,523,82.2,45,362,21,19,6
"UEFA Champions League","2024-03-13","UEFA Champions League (Round of 16), Leg 2 of 2Aggregate: Atlético Madrid 2:2 InterAtlético Madrid won on penalty kicks following extra time(Leg 1: Inter 1:0 Atlético Madrid)","Atlético Madrid","3-5-2",2,2.7,"Antoine Griezmann · 35&rsquor; Memphis · 87&rsquor;","2","0","Internazionale","3-5-2",1,1.6,"Federico Dimarco · 33&rsquor;","3","0","Atlético Madrid","Home",1320,2,1,0,0,23,9,2,0,856,12,4,16,2.7,2.7,1.7,43,4,614,752,81.6,63,476,29,16,11
"UEFA Champions League","2024-03-13","UEFA Champions League (Round of 16), Leg 2 of 2Aggregate: Atlético Madrid 2:2 InterAtlético Madrid won on penalty kicks following extra time(Leg 1: Inter 1:0 Atlético Madrid)","Atlético Madrid","3-5-2",2,2.7,"Antoine Griezmann · 35&rsquor; Memphis · 87&rsquor;","2","0","Internazionale","3-5-2",1,1.6,"Federico Dimarco · 33&rsquor;","3","0","Internazionale","Away",1320,1,1,0,0,15,5,3,0,981,11,7,16,1.6,1.6,1.4,22,2,721,831,86.8,54,453,25,14,4
"UEFA Champions League","2024-03-13","UEFA Champions League (Round of 16), Leg 2 of 2Aggregate: Dortmund 3:1 PSV EindhovenDortmund won on aggregate score over two legs(Leg 1: PSV Eindhoven 1:1 Dortmund)","Dortmund","4-2-3-1",2,1.5,"Jadon Sancho · 3&rsquor; Marco Reus · 90+5&rsquor;","2","0","PSV Eindhoven","4-3-3",0,1.5,"","0","0","Dortmund","Home",990,2,2,0,0,15,7,2,0,620,26,10,9,1.5,1.5,1.2,26,4,386,489,78.9,40,360,13,14,6
"UEFA Champions League","2024-03-13","UEFA Champions League (Round of 16), Leg 2 of 2Aggregate: Dortmund 3:1 PSV EindhovenDortmund won on aggregate score over two legs(Leg 1: PSV Eindhoven 1:1 Dortmund)","Dortmund","4-2-3-1",2,1.5,"Jadon Sancho · 3&rsquor; Marco Reus · 90+5&rsquor;","2","0","PSV Eindhoven","4-3-3",0,1.5,"","0","0","PSV Eindhoven","Away",990,0,0,0,0,17,7,0,0,649,18,10,12,1.5,1.5,1.3,33,0,428,526,81.4,57,413,25,35,16
"UEFA Champions League","2024-04-09","UEFA Champions League (Quarter-finals), Leg 1 of 2Aggregate: Arsenal 2:3 Bayern MunichBayern Munich won on aggregate score over two legs(Leg 2: Bayern Munich 1:0 Arsenal)","Arsenal","4-3-3",2,1,"Bukayo Saka · 12&rsquor; Leandro Trossard · 76&rsquor;","1","0","Bayern Munich","4-2-3-1",2,1.9,"Serge Gnabry · 18&rsquor; Harry Kane (P) · 32&rsquor;","2","0","Arsenal","Home",990,2,2,0,0,13,4,1,0,650,18,5,7,1,1,0.8,25,4,490,566,86.6,49,450,26,21,10
"UEFA Champions League","2024-04-09","UEFA Champions League (Quarter-finals), Leg 1 of 2Aggregate: Arsenal 2:3 Bayern MunichBayern Munich won on aggregate score over two legs(Leg 2: Bayern Munich 1:0 Arsenal)","Arsenal","4-3-3",2,1,"Bukayo Saka · 12&rsquor; Leandro Trossard · 76&rsquor;","1","0","Bayern Munich","4-2-3-1",2,1.9,"Serge Gnabry · 18&rsquor; Harry Kane (P) · 32&rsquor;","2","0","Bayern Munich","Away",990,2,1,1,1,7,1,2,0,490,16,7,12,1.9,1.1,1.1,13,4,316,390,81,21,238,15,25,12
"UEFA Champions League","2024-04-09","UEFA Champions League (Quarter-finals), Leg 1 of 2Aggregate: Real Madrid 4:4 Manchester CityReal Madrid won on penalty kicks following extra time(Leg 2: Manchester City 1:1 Real Madrid)","Real Madrid","4-2-3-1",3,0.7,"Rúben Dias (OG) · 12&rsquor; Rodrygo · 14&rsquor; Federico Valverde · 79&rsquor;","2","0","Manchester City","4-2-3-1",3,0.8,"Bernardo Silva · 2&rsquor; Phil Foden · 66&rsquor; Joško Gvardiol · 71&rsquor;","2","0","Real Madrid","Home",990,2,2,0,0,14,5,2,0,541,21,7,12,0.7,0.7,0.5,26,4,383,448,85.5,22,327,25,21,8
"UEFA Champions League","2024-04-09","UEFA Champions League (Quarter-finals), Leg 1 of 2Aggregate: Real Madrid 4:4 Manchester CityReal Madrid won on penalty kicks following extra time(Leg 2: Manchester City 1:1 Real Madrid)","Real Madrid","4-2-3-1",3,0.7,"Rúben Dias (OG) · 12&rsquor; Rodrygo · 14&rsquor; Federico Valverde · 79&rsquor;","2","0","Manchester City","4-2-3-1",3,0.8,"Bernardo Silva · 2&rsquor; Phil Foden · 66&rsquor; Joško Gvardiol · 71&rsquor;","2","0","Manchester City","Away",990,3,2,0,0,12,6,2,0,792,22,7,8,0.8,0.8,0.7,22,6,645,709,91,42,515,32,11,4
"UEFA Champions League","2024-04-10","UEFA Champions League (Quarter-finals), Leg 1 of 2Aggregate: Atlético Madrid 4:5 DortmundDortmund won on aggregate score over two legs(Leg 2: Dortmund 4:2 Atlético Madrid)","Atlético Madrid","3-5-2",2,2.2,"Rodrigo De Paul · 4&rsquor; Samuel Lino · 32&rsquor;","3","0","Dortmund","4-2-3-1",1,0.9,"Sébastien Haller · 81&rsquor;","2","0","Atlético Madrid","Home",990,2,1,0,0,14,9,3,0,473,24,9,15,2.2,2.2,1.6,23,2,263,352,74.7,24,202,12,10,2
"UEFA Champions League","2024-04-10","UEFA Champions League (Quarter-finals), Leg 1 of 2Aggregate: Atlético Madrid 4:5 DortmundDortmund won on aggregate score over two legs(Leg 2: Dortmund 4:2 Atlético Madrid)","Atlético Madrid","3-5-2",2,2.2,"Rodrigo De Paul · 4&rsquor; Samuel Lino · 32&rsquor;","3","0","Dortmund","4-2-3-1",1,0.9,"Sébastien Haller · 81&rsquor;","2","0","Dortmund","Away",990,1,0,0,0,12,4,2,0,805,14,4,15,0.9,0.9,0.3,19,2,604,697,86.7,63,510,17,33,17
"UEFA Champions League","2024-04-10","UEFA Champions League (Quarter-finals), Leg 1 of 2Aggregate: Paris S-G 6:4 BarcelonaParis S-G won on aggregate score over two legs(Leg 2: Barcelona 1:4 Paris S-G)","Paris Saint-Germain","4-3-3",2,1.2,"Ousmane Dembélé · 48&rsquor; Vitinha · 51&rsquor;","2","0","Barcelona","4-3-3",3,1.9,"Raphinha · 37&rsquor; Raphinha · 62&rsquor; Andreas Christensen · 77&rsquor;","4","0","Paris Saint-Germain","Home",990,2,1,0,0,18,6,2,0,712,12,8,12,1.2,1.2,1.2,34,4,517,600,86.2,54,547,36,31,11
"UEFA Champions League","2024-04-10","UEFA Champions League (Quarter-finals), Leg 1 of 2Aggregate: Paris S-G 6:4 BarcelonaParis S-G won on aggregate score over two legs(Leg 2: Barcelona 1:4 Paris S-G)","Paris Saint-Germain","4-3-3",2,1.2,"Ousmane Dembélé · 48&rsquor; Vitinha · 51&rsquor;","2","0","Barcelona","4-3-3",3,1.9,"Raphinha · 37&rsquor; Raphinha · 62&rsquor; Andreas Christensen · 77&rsquor;","4","0","Barcelona","Away",990,3,2,0,0,15,6,4,0,543,22,8,17,2,2,1.6,29,6,347,425,81.6,26,371,14,16,10
"UEFA Champions League","2024-04-16","UEFA Champions League (Quarter-finals), Leg 2 of 2Aggregate: Barcelona 4:6 Paris S-GParis S-G won on aggregate score over two legs(Leg 1: Paris S-G 2:3 Barcelona)","Barcelona","4-3-3",1,1.1,"Raphinha · 12&rsquor; Ronald Araújo · 29&rsquor; Xavi · 56&rsquor;","5","2","Paris Saint-Germain","4-3-3",4,2.3,"Ousmane Dembélé · 40&rsquor; Vitinha · 54&rsquor; Kylian Mbappé (P) · 61&rsquor; Kylian Mbappé · 89&rsquor;","4","0","Barcelona","Home",928,1,1,0,0,7,3,5,2,424,26,4,11,1.1,1.1,1,13,2,229,315,72.7,25,258,7,11,5
"UEFA Champions League","2024-04-16","UEFA Champions League (Quarter-finals), Leg 2 of 2Aggregate: Barcelona 4:6 Paris S-GParis S-G won on aggregate score over two legs(Leg 1: Paris S-G 2:3 Barcelona)","Barcelona","4-3-3",1,1.1,"Raphinha · 12&rsquor; Ronald Araújo · 29&rsquor; Xavi · 56&rsquor;","5","2","Paris Saint-Germain","4-3-3",4,2.3,"Ousmane Dembélé · 40&rsquor; Vitinha · 54&rsquor; Kylian Mbappé (P) · 61&rsquor; Kylian Mbappé · 89&rsquor;","4","0","Paris Saint-Germain","Away",990,4,2,1,1,20,8,4,0,746,16,4,10,2.4,1.6,1.1,40,7,561,642,87.4,57,595,44,34,18
"UEFA Champions League","2024-04-16","UEFA Champions League (Quarter-finals), Leg 2 of 2Aggregate: Dortmund 5:4 Atlético MadridDortmund won on aggregate score over two legs(Leg 1: Atlético Madrid 2:1 Dortmund)","Dortmund","4-2-3-1",4,1.5,"Julian Brandt · 34&rsquor; Ian Maatsen · 39&rsquor; Niclas Füllkrug · 71&rsquor; Marcel Sabitzer · 74&rsquor;","1","0","Atlético Madrid","3-5-2",2,1.9,"Mats Hummels (OG) · 49&rsquor; Ángel Correa · 64&rsquor;","2","0","Dortmund","Home",990,4,3,0,0,19,9,1,0,707,11,12,12,1.5,1.5,1.3,36,7,507,597,84.9,45,492,16,15,4
"UEFA Champions League","2024-04-16","UEFA Champions League (Quarter-finals), Leg 2 of 2Aggregate: Dortmund 5:4 Atlético MadridDortmund won on aggregate score over two legs(Leg 1: Atlético Madrid 2:1 Dortmund)","Dortmund","4-2-3-1",4,1.5,"Julian Brandt · 34&rsquor; Ian Maatsen · 39&rsquor; Niclas Füllkrug · 71&rsquor; Marcel Sabitzer · 74&rsquor;","1","0","Atlético Madrid","3-5-2",2,1.9,"Mats Hummels (OG) · 49&rsquor; Ángel Correa · 64&rsquor;","2","0","Atlético Madrid","Away",990,1,0,0,0,10,3,2,0,661,17,10,14,2,2,1.4,18,1,456,557,81.9,42,365,18,12,3
"UEFA Champions League","2024-04-17","UEFA Champions League (Quarter-finals), Leg 2 of 2Aggregate: Manchester City 4:4 Real MadridReal Madrid won on penalty kicks following extra time(Leg 1: Real Madrid 3:3 Manchester City)","Manchester City","4-1-4-1",1,2.7,"Kevin De Bruyne · 76&rsquor;","3","0","Real Madrid","4-2-3-1",1,1.4,"Rodrygo · 12&rsquor;","2","0","Manchester City","Home",1320,1,0,0,0,33,9,3,0,1116,19,5,10,2.8,2.8,1.9,63,2,885,998,88.7,98,555,57,26,9
"UEFA Champions League","2024-04-17","UEFA Champions League (Quarter-finals), Leg 2 of 2Aggregate: Manchester City 4:4 Real MadridReal Madrid won on penalty kicks following extra time(Leg 1: Real Madrid 3:3 Manchester City)","Manchester City","4-1-4-1",1,2.7,"Kevin De Bruyne · 76&rsquor;","3","0","Real Madrid","4-2-3-1",1,1.4,"Rodrygo · 12&rsquor;","2","0","Real Madrid","Away",1320,1,0,0,0,8,3,2,0,652,28,11,23,1.4,1.4,0.9,11,1,392,487,80.5,18,329,11,20,7
"UEFA Champions League","2024-04-17","UEFA Champions League (Quarter-finals), Leg 2 of 2Aggregate: Bayern Munich 3:2 ArsenalBayern Munich won on aggregate score over two legs(Leg 1: Arsenal 2:2 Bayern Munich)","Bayern Munich","4-2-3-1",1,1.3,"Joshua Kimmich · 63&rsquor;","2","0","Arsenal","4-3-3",0,0.4,"","2","0","Bayern Munich","Home",990,1,1,0,0,15,3,2,0,600,20,11,5,1.3,1.3,1.2,27,2,434,513,84.6,32,366,25,14,5
"UEFA Champions League","2024-04-17","UEFA Champions League (Quarter-finals), Leg 2 of 2Aggregate: Bayern Munich 3:2 ArsenalBayern Munich won on aggregate score over two legs(Leg 1: Arsenal 2:2 Bayern Munich)","Bayern Munich","4-2-3-1",1,1.3,"Joshua Kimmich · 63&rsquor;","2","0","Arsenal","4-3-3",0,0.4,"","2","0","Arsenal","Away",990,0,0,0,0,8,3,2,0,581,13,3,13,0.4,0.4,0.3,14,0,424,491,86.4,46,410,16,20,10
"UEFA Champions League","2024-04-30","UEFA Champions League (Semi-finals), Leg 1 of 2Aggregate: Bayern Munich 3:4 Real MadridReal Madrid won on aggregate score over two legs(Leg 2: Real Madrid 2:1 Bayern Munich)","Bayern Munich","4-2-3-1",2,1.6,"Leroy Sané · 53&rsquor; Harry Kane (P) · 57&rsquor;","2","0","Real Madrid","4-4-2",2,1.9,"Vinicius Júnior · 24&rsquor; Vinicius Júnior (P) · 83&rsquor;","2","0","Bayern Munich","Home",990,2,1,1,1,13,4,2,0,649,12,7,12,1.6,0.8,0.7,27,4,534,576,92.7,50,382,35,15,11
"UEFA Champions League","2024-04-30","UEFA Champions League (Semi-finals), Leg 1 of 2Aggregate: Bayern Munich 3:4 Real MadridReal Madrid won on aggregate score over two legs(Leg 2: Real Madrid 2:1 Bayern Munich)","Bayern Munich","4-2-3-1",2,1.6,"Leroy Sané · 53&rsquor; Harry Kane (P) · 57&rsquor;","2","0","Real Madrid","4-4-2",2,1.9,"Vinicius Júnior · 24&rsquor; Vinicius Júnior (P) · 83&rsquor;","2","0","Real Madrid","Away",990,2,1,1,1,9,3,2,0,613,14,3,9,1.9,1.1,1,19,4,488,548,89.1,34,390,20,12,5
"UEFA Champions League","2024-05-01","UEFA Champions League (Semi-finals), Leg 1 of 2Aggregate: Dortmund 2:0 Paris S-GDortmund won on aggregate score over two legs(Leg 2: Paris S-G 0:1 Dortmund)","Dortmund","4-2-3-1",1,1.7,"Niclas Füllkrug · 36&rsquor;","2","0","Paris Saint-Germain","4-3-3",0,1.7,"","1","0","Dortmund","Home",990,1,1,0,0,13,4,2,0,584,19,2,13,1.8,1.8,1.4,24,2,383,467,82,38,414,31,33,20
"UEFA Champions League","2024-05-01","UEFA Champions League (Semi-finals), Leg 1 of 2Aggregate: Dortmund 2:0 Paris S-GDortmund won on aggregate score over two legs(Leg 2: Paris S-G 0:1 Dortmund)","Dortmund","4-2-3-1",1,1.7,"Niclas Füllkrug · 36&rsquor;","2","0","Paris Saint-Germain","4-3-3",0,1.7,"","1","0","Paris Saint-Germain","Away",990,0,0,0,0,14,3,1,0,749,21,11,13,1.7,1.7,1.6,28,0,551,622,88.6,48,586,28,28,13
"UEFA Champions League","2024-05-07","UEFA Champions League (Semi-finals), Leg 2 of 2Aggregate: Paris S-G 0:2 DortmundDortmund won on aggregate score over two legs(Leg 1: Dortmund 1:0 Paris S-G)","Paris Saint-Germain","4-3-3",0,3,"","2","0","Dortmund","4-2-3-1",1,0.7,"Mats Hummels · 50&rsquor;","2","0","Paris Saint-Germain","Home",990,0,0,0,0,30,5,2,0,836,17,8,7,3.2,3.2,2.4,56,0,624,729,85.6,80,651,30,21,11
"UEFA Champions League","2024-05-07","UEFA Champions League (Semi-finals), Leg 2 of 2Aggregate: Paris S-G 0:2 DortmundDortmund won on aggregate score over two legs(Leg 1: Dortmund 1:0 Paris S-G)","Paris Saint-Germain","4-3-3",0,3,"","2","0","Dortmund","4-2-3-1",1,0.7,"Mats Hummels · 50&rsquor;","2","0","Dortmund","Away",990,1,1,0,0,7,3,2,0,478,18,12,19,0.7,0.7,0.7,13,1,252,332,75.9,17,290,15,22,10
"UEFA Champions League","2024-05-08","UEFA Champions League (Semi-finals), Leg 2 of 2Aggregate: Real Madrid 4:3 Bayern MunichReal Madrid won on aggregate score over two legs(Leg 1: Bayern Munich 2:2 Real Madrid)","Real Madrid","4-4-2",2,2.8,"Joselu · 88&rsquor; Joselu · 90+1&rsquor;","1","0","Bayern Munich","4-2-3-1",1,0.4,"Alphonso Davies · 68&rsquor;","1","0","Real Madrid","Home",990,2,1,0,0,19,7,1,0,772,14,11,6,3,3,1.7,35,3,593,680,87.2,40,527,27,22,11
"UEFA Champions League","2024-05-08","UEFA Champions League (Semi-finals), Leg 2 of 2Aggregate: Real Madrid 4:3 Bayern MunichReal Madrid won on aggregate score over two legs(Leg 1: Bayern Munich 2:2 Real Madrid)","Real Madrid","4-4-2",2,2.8,"Joselu · 88&rsquor; Joselu · 90+1&rsquor;","1","0","Bayern Munich","4-2-3-1",1,0.4,"Alphonso Davies · 68&rsquor;","1","0","Bayern Munich","Away",990,1,1,0,0,8,5,1,0,615,20,6,13,0.4,0.4,0.2,14,2,428,506,84.6,38,379,18,14,6
"UEFA Champions League","2024-06-01","UEFA Champions League (Final)","Dortmund","4-3-3",0,2.1,"","3","0","Real Madrid","4-3-1-2",2,1.1,"Dani Carvajal · 74&rsquor; Vinicius Júnior · 83&rsquor;","1","0","Dortmund","Home",990,0,0,0,0,13,3,3,0,544,19,6,10,2.2,2.2,1.2,23,0,370,447,82.8,38,324,22,18,6
"UEFA Champions League","2024-06-01","UEFA Champions League (Final)","Dortmund","4-3-3",0,2.1,"","3","0","Real Madrid","4-3-1-2",2,1.1,"Dani Carvajal · 74&rsquor; Vinicius Júnior · 83&rsquor;","1","0","Real Madrid","Away",990,2,2,0,0,13,6,1,0,685,14,4,16,1.1,1.1,0.9,23,3,529,590,89.7,48,428,15,21,10
